Store ID,Store Name,Street address,Unit,City,State,Zip code,Latitude,Longitude,Tags,Description,URL,Store Hours,Phone,Image,sl_email,sl_pages_url
1277,Advantage HVAC,1210 North Andrea Lane,,Anaheim,CA,92807,33.87157,-117.766916,heater repair,Don't Delay Call Today,http://advantage.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 350-8795,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/advantage-hvac/
1280,Advanced Technology Air S,11024 Balboa Blvd # 625,,Granada Hills,CA,91344,34.2713523,-118.5011947,heater repair,Your Comfort is Our Specialty,http://advtech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 363-6410,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/advanced-technology-air-s/
1282,Aero Fresh Heating and A/C,9769 Larch Ave Suite A,,Bloomington,CA,92316,34.076514,-117.391416,heater repair,Where Experts Fix Your Problems,http://aerofr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(909) 877-6991,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/aero-fresh-heating-and-ac/
1283,Aerotech Heating and A/C,8565 Summer Knoll Way,,Elk Grove,CA,95624,38.440383,-121.386844,heater repair,When You Need an Expert,http://aerote.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(916) 392-7922,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/aerotech-heating-and-ac/
1290,AES Air Cond and Heating,1433 Moffet Blvd,,Manteca,CA,95336,37.781811,-121.191652,heater repair,SOS Service and Installation,http://aespetresort.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 823-8500,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/aes-air-cond-and-heating/
1294,Affordable Heating and Air,4055 Reposa Ave,,Santa Cruz,CA,95062,36.969367,-121.965417,heater repair,Specializing in Your Comfort Since 1968,http://www.477warm.com/,"7-7 Monday - Saturday, 9-5 Sunday",(831) 477-9276,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/affordable-heating-and-air/
1296,Affordable Plumbing Heating and AIr,10 Via Onagro,,Rancho Santa Margarita,CA,92688,33.646339,-117.614999,heater repair,"Your 911 For Plumbing, Heating & A/C",http://affordable.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(949) 458-3900  Ext. 9494,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/affordable-plumbing-heating-and-air/
1297,Affordable AppliancRepair,956 Sawyer Court,,Brentwood,CA,94513,37.93663,-121.683274,heater repair,One Call Gets it All Expert Quality Service,http://affordapl.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(925) 513-1901,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/affordable-appliancrepair/
1299,AFM HVAC,8616 West Foothill Blvd Suite 103-241,,Rancho Cucamonga,CA,91730,34.1065792,-117.6151997,heater repair,Remarkable Service. Remarkable Craftstmen,http://afmhvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(951) 205-5179,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/afm-hvac/
1301,A and H Htg and A/C Service,770 Chestnut St,,San Jose,CA,95110,37.3429687,-121.9134125,heater repair,"Your 911 For Plumbing, Heating & A/C",http://ahheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(408) 279-0722,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/a-and-h-htg-and-ac-service/
1305,Air 4 Seasons,14265 Terra Bella St #20,,Panorama City,CA,91402,34.240102,-118.44451,heater repair,Most Respected Name in the Region,http://air4sea.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 379-6508,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/air-4-seasons/
1309,Airbest Heating and Air Cond.,19501 Business Center Drive,,Northridge,CA,91324,34.23184,-118.558997,heater repair,When You Need it Fast and You Need it Expert,http://airbest.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 773-8260,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/airbest-heating-and-air-cond/
1310,"Air-Bree HeatingandA/C, Inc",132 S 5th Ave,,La Puente,CA,91746,34.038551,-117.981646,heater repair,Our comfort depends on your comfort,http://airbre.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(626) 330-7722,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/air-bree-heatingandac-inc/
1311,Air Breeze Air Cond,6746 Yarmouth Avenue,,Reseda,CA,91335,34.1930106,-118.5196676,heater repair,Don't Delay Call Today,http://airbree.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 705-3271,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/air-breeze-air-cond/
1312,"Air Builders, Inc.",2010 West Avenue K #654,,Lancaster,CA,93536,34.6750835,-118.166166,heater repair,Your Comfort is Our Specialty,http://airbuilders.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(661) 724-1700,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/air-builders-inc/
1313,Aircall,18125 Valley Vista,,Tarzana,CA,91356,34.158976,-118.5283275,heater repair,Where Experts Fix Your Problems,http://aircal.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 904-0795,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/aircall/
1315,Airco Commercial Services,5725 Alder Avenue,,Sacramento,CA,95828,38.5237069,-121.3733768,heater repair,When You Need an Expert,http://www.airco-commercial.com/,"7-7 Monday - Saturday, 9-5 Sunday",(916) 381-4526,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/airco-commercial-services/
1316,Air Conditioning Engineering Inc,9637 Arrow Route Unit # D,,Rancho Cucamonga,CA,91730,34.098916,-117.5953474,heater repair,SOS Service and Installation,http://aircoe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(909) 483-0816,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/air-conditioning-engineering-inc/
1317,Air Cold Supply,2750 S Towne Ave,,Pomona,CA,91765,34.0242347,-117.7402554,heater repair,Specializing in Your Comfort Since 1968,http://aircold.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(661) 945-6902,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/air-cold-supply/
1318,AirCom Mechanical Inc,340 S Milpitas Blvd,,Milpitas,CA,95035,37.4261206,-121.8952363,heater repair,"Your 911 For Plumbing, Heating & A/C",http://aircom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(408) 586-8008,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/aircom-mechanical-inc/
1319,Air Comfort Solutions,3516 North Hazel Avenue,,Fresno,CA,93722,36.788542,-119.849596,heater repair,One Call Gets it All Expert Quality Service,http://aircomfort.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(559) 250-0080,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/air-comfort-solutions/
1320,Air Condit. Specialist,17243 Horace Street,,Granada Hills,CA,91344,34.270309,-118.509272,heater repair,Remarkable Service. Remarkable Craftstmen,http://aircond2.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 355-2652,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/air-condit-specialist/
1321,Air Condit. Specialist,17243 Horace St.,,Granada Hills,CA,91344,34.270309,-118.509272,heater repair,"Your 911 For Plumbing, Heating & A/C",http://aircond3.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 355-2652,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/air-condit-specialist-2/
1322,Air Conditioning and Heating by Frank Surfas,2676 Poke Court,,Placerville,Ca,95667,38.799561,-120.736391,heater repair,Most Respected Name in the Region,http://aircondheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(530) 622-4462,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/air-conditioning-and-heating-by-frank-surfas/
1323,Air Control Incorporated,80 Carolyn Ct,,Lafayette,CA,94549,37.889304,-122.087498,heater repair,When You Need it Fast and You Need it Expert,http://airconinc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(925) 938-4822,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/air-control-incorporated/
1324,Air Con Maintenance Co.,15838 Arminta St. unit 13,,Van Nuys,CA,91406,34.2138607,-118.4785113,heater repair,Our comfort depends on your comfort,http://airconmain.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 885-8448,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/air-con-maintenance-co/
1325,Air Control Services,213 Kona Pl,,San Jose,CA,95119,37.233096,-121.791622,heater repair,Don't Delay Call Today,http://aircontr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(408) 281-1653,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/air-control-services/
1326,Air Control Mechanical,1783 Paney Circle,,Costa Mesa,CA,92626,33.6834142,-117.9073244,heater repair,Your Comfort is Our Specialty,http://aircontrol.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 434-9425,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/air-control-mechanical/
1327,"Air Cool Heating and Cooling, Inc.",8255 Alpine Avenue #B,,Sacramento,CA,95826,38.536022,-121.401605,heater repair,Where Experts Fix Your Problems,http://aircool.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(916) 369-8083,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/air-cool-heating-and-cooling-inc/
1328,Air Design Htg andAirCondtg,12306 Hatteras St,,Valley Village,CA,91607,34.175051,-118.401123,heater repair,When You Need an Expert,http://airdes.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 980-7342,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/air-design-htg-andaircondtg/
1329,Air Design Heating and Cooling,7836 Fair Oaks Blvd. Ste A,,Carmichael,CA,95608,38.6363703,-121.319755,heater repair,SOS Service and Installation,http://www.airdesigncontractors.com/,"7-7 Monday - Saturday, 9-5 Sunday",(916) 944-2484,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/air-design-heating-and-cooling/
1330,Air Design Htng and Cooling,696 San Ramon Valley Blvd. # 177,,Danville,CA,94526,37.8122919,-121.9953969,heater repair,Specializing in Your Comfort Since 1968,http://www.airdesignheatingandcooling.com/,"7-7 Monday - Saturday, 9-5 Sunday",(925) 837-4328,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/air-design-htng-and-cooling/
1334,Air Engineering Service,10312 Norris Avenue Unit A,,Pacoima,CA,91331,34.2570832,-118.4028277,heater repair,"Your 911 For Plumbing, Heating & A/C",http://aireng.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 899-7999,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/air-engineering-service/
1335,Aire Rite Air Conditioning and Refrigeration,15122 Bolsa Chica Street,,Huntington Beach,CA,92649,33.742637,-118.041076,heater repair,One Call Gets it All Expert Quality Service,http://airerite.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 895-2338,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/aire-rite-air-conditioning-and-refrigeration/
1336,Aire-Rite Heating and AIr,34724 Yucaipa Blvd,,Yucaipa,CA,92399,34.034169,-117.047059,heater repair,Remarkable Service. Remarkable Craftstmen,http://aireriteyucaipa.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(909) 797-2788,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/aire-rite-heating-and-air/
1341,J.E. Moore Air Conditioning,39 California Ave # 404,,Pleasanton,CA,94566,37.6673743,-121.8609559,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airesvmancini.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(925) 462-3725,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/j-e-moore-air-conditioning/
1342,Air-Ex,157 Gentry Street,,Pomona,CA,91767,34.091757,-117.750531,heater repair,Most Respected Name in the Region,http://airex.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(909) 596-6856,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/air-ex/
1343,Air Express,4215 Ponce De Leon Dr,,La Mesa,CA,91941,32.756939,-116.947654,heater repair,When You Need it Fast and You Need it Expert,http://www.airexpressheatingandcooling.com/,7/24/0365,(619) 670-8882,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/air-express/
1344,Air Flo Pro,803 Junipero Serra Dr.,,Stockton,CA,95210,38.034994,-121.320464,heater repair,Our comfort depends on your comfort,http://www.thehvac.net/member/air-flo-pro/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 478-8091,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/air-flo-pro/
1347,Air Innovations,7401 Cedarcrest Ave,,Bakersfield,CA,93308,35.420574,-119.084762,heater repair,Don't Delay Call Today,http://airinn.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(661) 319-1325,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/air-innovations/
1348,Air Jonak Htg and A/C Serv,21708 Whey Drive,,Santa Clarita,CA,91350,34.4518119,-118.515984,heater repair,Your Comfort is Our Specialty,http://airjon.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(661) 396-4185,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/air-jonak-htg-and-ac-serv/
1349,Air Maintenance Specialis,8850 KNott Ave Unit 423,,Buena Park,CA,90620,33.8344016,-118.0108931,heater repair,Where Experts Fix Your Problems,http://airmaint.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 828-8790,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/air-maintenance-specialis/
1350,Air Maintenanace Specialists,5212 Bolsa Avenue # 2,,Huntington Beach,CA,92649,33.7443135,-118.0363664,heater repair,When You Need an Expert,http://airmaintenance.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(714) 901-5999,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/air-maintenanace-specialists/
1351,Air Management Industries,8351 Elm Ave #102,,Rancho Cucamonga,CA,91730,34.103287,-117.560479,heater repair,SOS Service and Installation,http://airman.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(909) 945-0041,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/air-management-industries/
1352,Air Master Heating and AC,8424 Canoga Ave,,Canoga Park,CA,91304,34.22286,-118.596715,heater repair,Specializing in Your Comfort Since 1968,http://airmas.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 718-8500,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/air-master-heating-and-ac/
1353,"Air Masters, Inc.",28348 Constellation Rd. # 860,,Valencia,CA,91355,34.4531762,-118.5745127,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airmasters.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(661) 294-9022,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/air-masters-inc/
1359,"Air Maze Services, Inc. # 6154",933 Kifer Road Suite A,,Sunnyvale,CA,94086,37.3741853,-122.0076546,heater repair,One Call Gets it All Expert Quality Service,http://airmazespecial.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(408) 738-0333,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/air-maze-services-inc-6154/
1361,Airmedics Team Services,13615 Victory Blvd #108,,Van Nuys,CA,91401,34.1868543,-118.4293499,heater repair,Remarkable Service. Remarkable Craftstmen,http://airmed.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(818) 988-4338,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/airmedics-team-services/
1362,Air One Mechanical,23468 Rancho Ramon Ct,,Tracy,CA,95304,37.745208,-121.502702,heater repair,"Your 911 For Plumbing, Heating & A/C",http://airone.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(209) 836-4371,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/air-one-mechanical/
1363,Air One Hvac,20116 Gina Court,,Saugus,CA,91350,34.450352,-118.487221,heater repair,Most Respected Name in the Region,http://aironehvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",(661) 513-9695,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/air-one-hvac/
